starttime	seconds	ctime	dtime	ttime	wait
Tue Jul 08 23:39:39 2025	1752007179	0	1853	1853	1850
Tue Jul 08 23:39:39 2025	1752007179	0	1867	1867	1657
Tue Jul 08 23:39:39 2025	1752007179	0	1883	1883	1883
Tue Jul 08 23:39:39 2025	1752007179	3	1892	1895	1507
Tue Jul 08 23:39:39 2025	1752007179	0	1911	1911	1634
Tue Jul 08 23:39:39 2025	1752007179	0	1916	1916	1912
Tue Jul 08 23:39:35 2025	1752007175	3	1917	1919	1841
Tue Jul 08 23:39:37 2025	1752007177	0	1930	1930	1886
Tue Jul 08 23:39:39 2025	1752007179	0	1942	1942	1935
Tue Jul 08 23:39:40 2025	1752007180	0	1960	1960	1959
Tue Jul 08 23:39:37 2025	1752007177	0	1961	1961	1696
Tue Jul 08 23:39:39 2025	1752007179	0	1990	1990	1714
Tue Jul 08 23:39:39 2025	1752007179	2	1992	1993	1991
Tue Jul 08 23:39:39 2025	1752007179	0	2024	2024	2023
Tue Jul 08 23:39:37 2025	1752007177	0	2031	2031	2026
Tue Jul 08 23:39:39 2025	1752007179	0	2053	2053	2052
Tue Jul 08 23:39:39 2025	1752007179	1	2080	2080	1818
Tue Jul 08 23:39:39 2025	1752007179	0	2082	2082	1962
Tue Jul 08 23:39:39 2025	1752007179	0	2119	2119	2004
Tue Jul 08 23:39:37 2025	1752007177	0	2142	2142	1831
Tue Jul 08 23:39:39 2025	1752007179	0	2144	2144	2144
Tue Jul 08 23:39:39 2025	1752007179	2	2148	2150	2146
Tue Jul 08 23:39:39 2025	1752007179	0	2177	2177	2177
Tue Jul 08 23:39:39 2025	1752007179	0	2193	2193	2193
Tue Jul 08 23:39:39 2025	1752007179	0	2202	2202	2005
Tue Jul 08 23:39:39 2025	1752007179	5	2232	2236	2230
Tue Jul 08 23:39:39 2025	1752007179	0	2262	2262	2204
Tue Jul 08 23:39:39 2025	1752007179	0	2305	2305	2252
Tue Jul 08 23:39:39 2025	1752007179	5	2348	2353	2344
Tue Jul 08 23:39:35 2025	1752007175	9	2386	2396	2287
